,	Z
belum	SC
tolak	VB
ke	IN
indonesia	NNP
.	Z

khawatir	NN
itu	PR
muka	VB
dalam	IN
temu	NN
segi	NN
tiga	CD
antara	IN
dirjen	NNP
hubung	NNP
umum	NNP
japan	NNP
international	NNP
cooperation	NNP
agency	NNP
jica	NNP
hobo	NNP
nobuhito	NNP
,	Z
presiden	NNP
asosiasi	NNP
masyarakat	NNP
jepang	NNP
-	Z
indonesia	NNP
taizowatanabe	NNP
,	Z
yang	SC
juga	RB
mantan	JJ
dubes	NNP
jepang	NNP
untuk	SC
indonesia	NNP
,	Z
serta	CC
gubernur	NN
sendiri	PRP
di	IN
tokyo	NNP
,	Z
rabu	NNP
.	Z

dalam	IN
temu	NN
dengan	IN
beberapa	CD
jabat	NN
indonesia	NNP
para	DT
usaha	NN
jepang	NNP
kata	VB
bahwa	SC
indonesia	NNP
tidak	NEG
milik	VB
sense	FW
of	FW
speed	FW
dalam	IN
implementasi	VB
reformasi	NN
bijak ekonomi	NN
-nya	PRP
.	Z

tentu	NN
yang	SC
sudah	MD
buat	VB
di	IN
pusat	NN
,	Z
justru	RB
beda	VB
dengan	IN
nyata	NN
yang	SC
alami	VB
di	IN
daerah	NN
,	Z
susul	VB
laku	NN
otonomi daerah	NN
di	IN
indonesia	NNP
.	Z

memang	RB
dalam	IN
bicara	NN
bahas	VB
juga	RB
proyek	NN
mana	WH
saja	RB
yang	SC
bisa	MD
bantu	VB
jepang	NNP
lewat	IN
jica	NNP
.	Z

yang	DT
jelas	JJ
kita	PRP
dapat	VB
komitmen	NN
sedia	NN
jica	NNP
untuk	SC
fasilitas	VB
alir	NN
investasi	NN
ke	IN
sulut	NNP
,	Z
ujar	VB
mantan	JJ
irjen	NNP
depdagri	NNP
itu	PR
.	Z

wakil	NNP
presiden	NNP
wapres	NNP
jusuf	NNP
kalla	NNP
kata	VB
,	Z
terap	NN
consultative	NNP
paper	NNP
implementasi	NN
basel	NNP
ii	OD
,	Z
harus	MD
orientasi	VB
pada	IN
wujud	NN
makmur	NN
bangsa	NN
yang	SC
adil	VB
.	Z

kalau	SC
dengan	IN
terap	NN
sistem	NN
itu	PR
,	Z
kemudian	CC
tidak	NEG
bisa	MD
cair	VB
kredit	NN
bagi	IN
beli	NN
bibit	NN
tebu	NN
,	Z
padi	NN
dan	CC
usaha	NN
mikro	JJ
kecil	JJ
tengah	JJ
umkm	NN
,	Z
lebih	RB
baik	JJ
tinggal	VB
,	Z
kata	VB
-nya	PRP
,	Z
saat	NN
belum	SC
buka	VB
seminar	NN
nasional	JJ
terap	NNP
basel	NNP
ii	OD
dan	CC
dampak	NN
-nya	PRP
hadap	IN
konsolidasi	NN
perban	NNP
nasional	NNP
di	IN
jakarta	NNP
,	Z
kamis	NNP
.	Z

ia	PRP
kata	VB
,	Z
terap	NN
basel	NNP
ii	OD
bukan	NEG
suatu	CD
tuju	NN
namun	CC
hanya	RB
rupa	VB
cara	NN
agar	SC
tuju	NN
bangsa	NN
untuk	SC
sejahtera	VB
dan	CC
makmur	VB
rakyat	NN
cara	IN
adil	JJ
dapat	MD
wujud	VB
.	Z

perban	NN
nasional	JJ
harus	MD
milik	VB
kuat	NN
untuk	SC
dapat	MD
saing	VB
dengan	IN
bank	NN
internasional	JJ
,	Z
agar	SC
bangsa	NN
ini	PR
tidak	NEG
jual	VB
.	Z

karena	SC
itu	PR
,	Z
tambah	VB
wapres	NNP
,	Z
sangat	RB
penting	JJ
terap	NN
basel	NNP
ii	OD
ini	PR
landas	VB
dengan	IN
semangat	NN
nasionalisme	NN
yang	SC
kuat	JJ
,	Z
baik	NN
sistem	NN
manajemen	NN
yang	SC
pada	VB
hingga	IN
fungsi	NN
perban	NN
untuk	SC
dukung	VB
tumbuh ekonomi	NN
yang	SC
kondusif	JJ
dapat	MD
jalan	VB
optimal	JJ
.	Z

jusuf	NNP
kalla	NNP
kata	VB
,	Z
terap	NN
sistem	NN
basel	NNP
ii	OD
harus	MD
masuk	VB
pula	RB
sedia	NN
kredit	NN
bagi	IN
para	DT
tani	NN
,	Z
nelayan	NN
dan	CC
umkm	NN
yang	SC
lama	IN
ini	PR
jadi	VB
salah satu	CD
topang	NN
ekonomi	NN
nasional	JJ
bahkan	RB
ketika	SC
jadi	VB
krisis moneter	JJ
pada	IN
1997	CD
.	Z

saat	NN
ini	PR
,	Z
bangun ekonomi	NN
nasional	JJ
masih	MD
tumpu	VB
dan	CC
tumbuh	VB
dari	IN
bawah	NN
,	Z

maka	SC
unsur	NN
sistem	NN
perban	NN
global	JJ
harus	MD
masuk	VB
unsur	NN
nasional	JJ
kita	PRP
,	Z
seperti	IN
sedia	NN
bibit	NN
,	Z
benih	NN
dan	CC
kredit	NN
umkm	NN
,	Z
ujar	VB
-nya	PRP
.	Z

besar	JJ
kecil	JJ
-nya	PRP
bank	NN
,	Z
bukan	NEG
ukur	VB
dari	IN
besar	JJ
kecil	JJ
-nya	PRP
aset	NN
namun	CC
'	Z
performa	NN
'	Z
-nya	PRP
dalam	IN
salur	VB
dana	NN
bagi	IN
masyarakat	NN
untuk	SC
wujud	VB
makmur	NN
,	Z
tambah	VB
-nya	PRP
.	Z

dalam	IN
terap	NN
basel	NNP
ii	OD
ini	PR
,	Z
kalang	NN
perban	NN
dan	CC
masyarakat	NN
bisa	MD
lihat	VB
implementasi	NN
-nya	PRP
tidak	NEG
hanya	RB
dari	IN
perspektif	NN
jangka pendek	NN
,	Z
yakni	SC
dari	IN
aspek	NN
penuh	NN
cukup	NN
modal	NN
.	Z

implementasi	NN
itu	PR
,	Z
kata	VB
-nya	PRP
,	Z
harus	MD
pula	RB
tengok	VB
bagai	IN
upaya	NN
tingkat	NN
manajemen risiko	NN
perban	NN
dan	CC
kualitas	NN
awas	NN
bank	NN
oleh	IN
bi	NNP
yang	SC
sesuai	JJ
standar	NN
internasional	JJ
.	Z

gubernur	NNP
bank	NNP
indonesia	NNP
bi	NNP
burhanuddin	NNP
abdullah	NNP
kata	VB
,	Z
basel	NNP
ii	OD
akan	MD
terap	VB
cara	IN
tahap	VB
pada	IN
seluruh	CD
bank umum	NN
mulai	VB
2008	CD
.	Z

ada	VB
dua	CD
dekat	NN
yang	SC
akan	MD
terap	VB
,	Z
yakni	SC
dengan	SC
hitung	VB
risiko	NN
kredit	NN
standardized	NNP
approach	FW
dan	CC
risiko	NN
operasional	JJ
basic	FW
indicator	FW
approach	FW
.	Z

bank	NNP
indonesia	NNP
bi	NNP
kembali	VB
turun	VB
bi	NNP
rate	FW
besar	JJ
25	CD
basis	NN
poin	NN
jadi	VB
8 25	CD
persen	CD
karena	SC
bank sentral	NN
lihat	VB
kembang	NN
makro	JJ
ekonomi	NN
yang	SC
makin	RB
baik	VB
.	Z

gubernur	NNP
bi	NNP
burhanuddin	NNP
abdullah	NNP
umum	VB
turun	NN
itu	PR
usai	SC
rapat	NNP
dewan	NNP
gubernur	NNP
rdg	NNP
bi	NNP
di	IN
jakarta	NNP
,	Z
kamis	NNP
.	Z
putus	NNP
ini	PR
ambil	VB
telah	SC
laku	VB
evaluasi	NN
yang	SC
seluruh	VB
tentang	IN
kembang	NN
dan	CC
prospek	NN
ekonomi	NN
yang	SC
makin	RB
baik	JJ
,	Z
kata	VB
burhanudin	NNP
.	Z

dia	PRP
juga	RB
ungkap	VB
turun	NN
bi	NNP
rate	FW
ini	PR
juga	RB
karena	SC
prospek	NN
inflasi	NN
2007	CD
dan	CC
2008	CD
yang	SC
arah	VB
kepada	IN
capai	NN
sasar	NN
-nya	PRP
,	Z
besar	JJ
6	CD
persen	CD
plus	JJ
minus	JJ
1	CD
persen	CD
pada	IN
2007	CD
dan	CC
5	CD
persen	CD
plus	JJ
minus	JJ
1	CD
persen	CD
pada	IN
2008	CD
.	Z

pantau	NN
dan	CC
analis	NN
bi	NNP
tunjuk	VB
bahwa	SC
tekan	NN
inflasi	NN
makin	RB
rendah	JJ
dalam	IN
beberapa	CD
periode	NN
akhir	JJ
.	Z

cara	IN
tahun	NN
,	Z
inflasi	NN
indeks	NNP
harga	NNP
konsumen	NNP
ihk	NNP
dan	CC
inflasi	NN
inti	NN
pada	IN
kuartal	NN
dua	OD
2007	CD
catat	VB
masing-masing	PRP
5 77	CD
persen	CD
dan	CC
5 4	CD
persen	CD
,	Z
ungkap	VB
burhanudin	NNP
.	Z

rendah	JJ
-nya	PRP
inflasi	NN
utama	JJ
dorong	VB
oleh	IN
deflasi	NN
kelompok	NN
volatile	FW
food	FW
di	IN
tengah	NN
naik	NN
harga	NN
beberapa	CD
komoditas	NN
akibat	NN
tingkat	NN
harga	NN
internasional	JJ
.	Z

inflasi	NN
inti	NN
masih	MD
ada	VB
dalam	IN
tren	NN
turun	VB
,	Z
jalan	NN
dengan	IN
tekan	NN
faktor	NN
eksternal	JJ
yang	SC
kurang	VB
,	Z
serta	CC
kondisi	NN
minta	NN
yang	SC
masih	MD
dapat	MD
penuh	VB
oleh	IN
sisi	NN
tawar	NN
.	Z

burhanuddin	NNP
juga	RB
harap	VB
dengan	IN
turun	NN
suku	NN
bunga	NN
ini	PR
dapat	MD
buka	VB
peluang	NN
bagi	IN
dunia	NN
usaha	NN
untuk	SC
dapat	MD
oleh	VB
biaya	NN
yang	SC
murah	JJ
.	Z

bank	NNP
indonesia	NNP
bi	NNP
ungkap	VB
bahwa	SC
neraca	NNP
bayar	NNP
indonesia	NNP
npi	NNP
pada	IN
kuartal	NN
dua	OD
2007	CD
surplus	NN
3 7	CD
miliar	CD
dolar	NN
as	NNP
.	Z

angka	NN
sementara	SC
npi	NNP
pada	IN
kuartal	NN
dua	OD
2007	CD
proyeksi	NN
catat	VB
surplus	NN
3 7	CD
miliar	CD
dolar	NN
as	NNP
,	Z
atau	CC
lebih	RB
tinggi	JJ
dari	IN
kira	NN
awal	NN
1 1	CD
miliar	CD
dolar	NN
as	NNP
,	Z
kata	VB
gubernur	NNP
bi	NNP
burhanuddin	NNP
abdullah	NNP
dalam	IN
konferensi pers	NN
di	IN
jakarta	NNP
,	Z
kamis	NNP
.	Z

turut	IN
burhanudin	NNP
,	Z
realisasi	NN
npi	NNP
yang	SC
lebih	RB
baik	JJ
dari	IN
kira	NN
telah	MD
dorong	VB
cadang	NN
devisa	NN
yang	SC
hingga	IN
akhir	NN
juni	NNP
2007	CD
capai	VB
51	CD
miliar	CD
dolar	NN
as	NNP
atau	CC
tara	NN

dengan	IN
5 2	CD
bulan	NN
impor	NN
dan	CC
bayar	NN
utang	NN
luar negeri	NN
perintah	NN
.	Z

naik	VB
-nya	PRP
npi	NNP
ini	PR
dorong	VB
oleh	IN
kuat	NN
nilai tukar	NN
rupiah	NN
cara	IN
rata	JJ
capai	VB
rp	SYM
8 968	CD
per	IN
dolar	NN
as	NNP
atau	CC
apresiasi	VB
1 5	CD
persen	CD
dari	IN
kuartal	NN
pertama	OD
rata	JJ
rp	SYM
9 102	CD
per	IN
dolar	NN
as	NNP
.	Z

apresiasi	NN
rupiah	NN
sebut	PR
juga	RB
topang	VB
oleh	IN
kembang	NN
positif	JJ
faktor	NN
fundamental	JJ
bagaimana	SC
cermin	VB
pada	IN
baik	VB
-nya	PRP
kerja	NN
npi	NNP
,	Z
imbal	NN
hasil	NN
rupiah	NN
yang	SC
masih	MD
tarik	VB
,	Z
serta	CC
faktor	NN
risiko	NN
yang	SC
jaga	VB
,	Z
kata	VB
burhanudin	NNP
.	Z

dirjen	NNP
pajak	NNP
darmin	NNP
nasution	NNP
kata	VB
terima	NN
pajak	NN
semester	NN
i	OD
2007	CD
capai	VB
rp	SYM
191	CD
triliun	CD
atau	CC
tingkat	VB
20 75	CD
persen	CD
banding	VB
periode	NN
yang	SC
sama	JJ
2006	CD
.	Z

cara	IN
seluruh	NN
dengan	IN
naik	NN
20 75	CD
persen	CD
itu	PR
sudah	MD
di	IN
atas	NN
naik	NN
terima	NN
pajak	NN
lima	CD
tahun	NN
akhir	JJ
rata	JJ
18 8	CD
persen	CD
,	Z
kata	VB
-nya	PRP
di	IN
jakarta	NNP
,	Z
kamis	NNP
.	Z

dia	PRP
kata	VB
realisasi	NN
terima	NN
pajak	NN
untuk	SC
minyak	NN
dan	CC
gas	NN
migas	NN
pada	IN
semester	NN
pertama	OD
ini	PR
capai	VB
rp	SYM
20 2	CD
triliun	CD
banding	VB
periode	NN
yang	SC
sama	JJ
tahun	NN
2006	CD
yang	SC
capai	VB
rp	SYM
16 7	CD
triliun	CD
.	Z
sedang	CC
untuk	SC
non	RB
migas	NN
terima	NN
pajak	NN
turut	IN
dia	PRP
capai	VB
rp	SYM
171	CD
triliun	CD
tingkat	VB
20 8	CD
persen	CD
banding	VB
periode	NN
yang	SC
sama	JJ
2006	CD
yang	SC
capai	VB
141 5	CD
triliun	CD
.	Z

hal	NN
ini	PR
turut	IN
dia	PRP
karena	SC
ada	NN
tunggak	NN
restitusi	NN
yang	SC
telah	MD
bayar	VB
besar	JJ
rp	SYM
15	CD
triliun	CD
yang	SC
diri	VB
dari	IN
tunggak	NN
masa lalu	NN
rp	SYM
7	CD
triliun	CD
dan	CC
tunggak	NN
tahun	NN
yang	SC
sedang	MD
jalan	VB
rp	SYM
8	CD
triliun	CD
.	Z

lambat	NN
terima	NN
pajak	NN
juga	RB
jadi	VB
akibat	NN
kurang	VB
-nya	PRP
dapat	NN
pajak	NN
bunga	NN
deposito	NN
karena	SC
turun	NN
suku	NN
bunga	NN
deposito	NN
akibat	NN
makro	JJ
ekonomi	NN
yang	SC
baik	VB
.	Z

selain	IN
itu	PR
,	Z
inflasi	NN
yang	SC
rendah	JJ
juga	RB
bawa	VB
dampak	NN
turun	VB
-nya	PRP
terima	NN
dari	IN
pajak	NN
tambah	NN
nilai	NN
.	Z

sementara	SC
itu	PR
ia	PRP
kata	VB
bahwa	SC
realisasi	NN
terima	NN
pajak	NN
tahun	NN
2007	CD
ini	PR
akan	MD
kurang	VB
rp	SYM
19	CD
triliun	CD
hingga	IN
dua	CD
puluh	CD
triliun	CD
dari	IN
angka	NN
realisasi	NN
terima	NN
apbn	NN
2007	CD
.	Z

pt	NNP
usaha	NNP
kelola	NNP
aset	NNP
ppa	NNP
akan	MD
jual	VB
saham	NN
asuransi	NNP
tugu	NNP
pratama	NNP
indonesia	NNP
dan	CC
pt	NNP
tugu	NNP
reasuransi	NNP
indonesia	NNP
milik	NN
perintah	NN
pada	IN
akhir	NN
kuartal	NN
iii	OD
2007	CD
.	Z

pada	IN
akhir	NN
kuartal	NN
tiga	OD
ini	PR
kita	PRP
akan	MD
laku	VB
tawar	NN
umum	JJ
,	Z
kata	VB
direktur	NNP
utama	NNP
pt	NNP
ppa	NNP
m	NNP
syarial	NNP
usai	SC
rapat	NN
dengar dapat	NN
dengan	IN
komisi	NNP
xi	NNP
dpr	NNP
,	Z
senin	NNP
malam	NN
.	Z

turut	IN
syarial	NNP
saat	NN
ini	PR
pihak	NN
-nya	PRP
sedang	MD
ada	VB
persuasi	NN
kepada	IN
pertamina	NNP
untuk	SC
jual	VB
saham	NN
-nya	PRP
di	IN
pt	NNP
tugu	NNP
asuransi	NNP
indonesia	NNP
cara	IN
sama	VB
.	Z

kalau	SC
kita	PRP
sama	VB
dengan	IN
pertamina	NNP
saham	NN
-nya	PRP
akan	MD
jadi	VB
mayoritas	NN
,	Z
jadi	VB
harga	NN
saham	NN
-nya	PRP
lebih	RB
baik	JJ
,	Z
sebab	SC
kalau	SC
sendiri	PRP
kita	X
minoritas	NN
jadi	VB
harga	NN
-nya	PRP
kurang	RB
baik	JJ
,	Z
kata	VB
-nya	PRP
.	Z

saat	NN
ini	PR
perintah	NNP
milik	VB
17 50	CD
persen	CD
saham	NN
pt	NNP
tugu	NNP
pratama	NNP
indonesia	NNP
dan	CC
25 04	CD
persen	CD
saham	NN
pt	NNP
tugu	NNP
reasuransi	NNP
indonesia	NNP
.	Z

jika	SC
sama	VB
dengan	IN
pertamina	NNP
kita	PRP
bisa	MD
jadi	VB
mayoritas	NN
,	Z
sekitar	IN
70	CD
-	Z
80	CD
persen	CD
milik	NN
saham	NN
,	Z
kata	VB
-nya	PRP
.	Z

ia	PRP
harap	VB
bahwa	SC
pertamina	NNP
juga	RB
mau	MD
lepas	VB
saham	NN
mereka	PRP
cara	IN
sama	VB
karena	SC
pertamina	NNP
dasar	VB
rapat umum	NN
pegang	NNP
saham	NNP
rups	NNP
yang	SC
jadi	VB
belum	SC
-nya	PRP
telah	MD
beri	VB
sinyal	NN
untuk	SC
lepas	VB
aset	NN
tidak	NEG
utama	JJ
non	FW
core	FW
asset	FW
.	Z

deputi	NNP
senior	NNP
bank	NNP
indonesia	NNP
bi	NNP
miranda	NNP
goeltom	NNP
kata	VB
tumbuh ekonomi	NN
yang	SC
jadi	VB
saat	NN
ini	PR
belum	NEG
lengkap	JJ
karena	SC
belum	NEG
beri	VB
manfaat	NN
signifikan	JJ
bagi	IN
kurang	NN
angka	NN
anggur	NN
dan	CC
entas	NN
miskin	NN
cara	IN
luas	JJ
.	Z

saat	NN
ini	PR
kita	PRP
masih	MD
prihatin	JJ
dengan	SC
tinggi	JJ
-nya	PRP
tingkat	NN
anggur	NN
buka	VB
yang	SC
ada	VB
di mana	SC
tahun	NN
2006	CD
capai	VB
10 9	CD
juta	CD
atau	CC
10 3	CD
persen	CD
,	Z
jauh	JJ
lebih	RB
tinggi	JJ
dari	IN
level	NN
belum	SC
krisis	JJ
pada	IN
tahun	NN
1997	CD
besar	JJ
4 7	CD
persen	CD
,	Z
kata	VB
-nya	PRP
di	IN
jakarta	NNP
,	Z
rabu	NNP
.	Z

dalam	IN
seminar	NN
yang	SC
selenggara	VB
di	IN
bi	NNP
itu	PR
,	Z
miranda	NNP
kata	VB
,	Z
sulit	JJ
-nya	PRP
kurang	VB
tingkat	NN
anggur	NN
atau	CC
cipta	VB
lapang kerja	NN
baru	JJ
itu	PR
rupa	VB
cermin	NN
dari	IN
lambat	JJ
-nya	PRP
gerak	NN
laju	NN
ekspansi	NN
sektor	NN
usaha	NN
riil	JJ
.	Z

ini	PR
jadi	VB
karena	SC
dunia	NN
usaha	NN
belum	NEG
milik	VB
kapasitas	NN
baru	JJ
untuk	SC
kembang	VB
usaha	NN
yang	SC
dapat	MD
dorong	VB
serap	NN
angkat kerja	NN
yang	SC
makin	RB
tambah	VB
,	Z
ungkap	VB
-nya	PRP
.	Z

dunia	NN
usaha	NN
,	Z
turut	IN
dia	PRP
,	Z
masih	MD
keluh	VB
sulit	VB
oleh	VB
tambah	NN
modal	NN
,	Z
baik	CC
modal	NN
investasi	NN
maupun	CC
modal kerja	NN
dari	IN
perban	NN
.	Z

padahal	CC
perban	NN
saat	NN
ini	PR
masih	MD
alami	VB
lebih	NN
likuiditas	NN
.	Z
ini	PR
kan	RP
ironi	NN
,	Z
kata	VB
-nya	PRP
.	Z

selain	IN
itu	PR
,	Z
dia	PRP
kata	VB
,	Z
suku	NN
bunga	NN
bi	NNP
rate	FW
telah	MD
alami	VB
turun	NN
signifikan	JJ
yang	SC
sungguh	RB
harap	VB
jadi	VB
dorong	NN
turun	NN
suku	NN
bunga	NN
kredit	NN
yang	SC
lanjut	CC
tingkat	VB
dunia	NN
usaha	NN
.	Z

ia	PRP
kata	VB
,	Z
masih	MD
rendah	JJ
-nya	PRP
salur	NN
dana	NN
perban	NN
ke	IN
sektor	NN
usaha	NN
riil	JJ
tunjuk	VB
masih	MD
besar	JJ
-nya	PRP
ketidakpastian	NN
dalam	IN
usaha	VB
.	Z

enggan	NN
perban	NN
salur	VB
dana	NN
-nya	PRP
sebut	PR
cermin	VB
dari	IN
rasio	NN
pinjam	NN
hadap	IN
dana	NN
yang	SC
himpun	VB
dari	IN
pihak tiga	NN
ldr	FW
yang	SC
turun	VB
sejak	IN
tahun	NN
1999	CD
.	Z

pada	IN
tahun	NN
belum	SC
krisis	JJ
ldr	FW
capai	VB
100	CD
persen	CD
,	Z

namun	CC
di	IN
akhir	NN
tahun	NN
2006	CD
ini	PR
jadi	VB
64 7	CD
persen	CD
dan	CC
pada	IN
akhir	NN
mei	NNP
2007	CD
hanya	RB
naik	VB
sedikit	MD
jadi	VB
65 8	CD
persen	CD
.	Z

selain	IN
itu	PR
undisbursed	FW
loan	FW
ul	FW
/	Z
pinjam	NN
yang	SC
belum	NEG
cair	VB
lama	IN
triwulan	NN
ii	OD
2007	CD
naik	VB
rp	SYM
6 9	CD
triliun	CD
sehingga	SC
pada	IN
akhir	NN
triwulan	NN
ii	OD
2007	CD
capai	VB
sekitar	IN
rp	SYM
1 72	CD
triliun	CD
atau	CC
20	CD
persen	CD
dari	IN
total	NN
kredit	NN
perban	NN
.	Z

naik	NN
ul	FW
cara	IN
signifikan	JJ
jadi	VB
pada	IN
kredit	NN
modal kerja	NN
,	Z
yang	SC
capai	VB
rp	SYM
4 3	CD
triliun	CD
,	Z

yang	SC
jadi	VB
pangsa	NN
ul	FW
lama	IN
triwulan	NN
ii	OD
2007	CD
masih	MD
tetap	RB
dominasi	VB
kredit	NN
modal kerja	NN
,	Z
yaitu	SC
70 7	CD
persen	CD
,	Z
jelas	VB
-nya	PRP
.	Z

turut	IN
dia	PRP
,	Z
kalau	SC
saja	RB
ul	FW
tidak	NEG
jadi	VB
maka	SC
tumbuh ekonomi	NN
akan	MD
jauh	JJ
lebih	RB
cepat	JJ
sehingga	SC
sempat kerja	NN
dan	CC
lapang kerja	NN
akan	MD
lebih	RB
tinggi	JJ
.	Z

namun	CC
demikian	PR
miranda	NNP
kata	VB
,	Z
sampai	SC
juli	NNP
2007	CD
bi	NNP
lihat	VB
indikator	NN
ekonomi	NN
masih	MD
bagus	JJ
dan	CC
ia	PRP
yakin	JJ
tumbuh ekonomi	NN
tetap	RB
di	IN
atas	NN
6	CD
persen	CD
.	Z

itu	PR
fenomena	NN
global	JJ
yang	SC
jadi	VB
di	IN
hampir	RB
semua	CD
negara	NN
emerging	FW
market	FW
negara	NN
dengan	SC
pasar	NN
baru	MD
tumbuh	VB
alami	VB
-nya	PRP
,	Z
kata	VB
-nya	PRP
.	Z

turut	IN
dia	PRP
,	Z
fenomena	NN
itu	PR
akan	MD
tetap	RB
langsung	VB
lama	IN
return	FW
on	FW
earning	FW
untung	NN
atas	IN
dana	NN
yang	SC
masuk	VB
itu	PR
masih	MD
ada	VB
.	Z

ketika	SC
tanya	VB
apakah	SC
indonesia	NNP
siap	VB
antisipasi	VB
jika	SC
jadi	VB
balik	NN
arah	NN
capital	FW
inflow	FW
itu	PR
,	Z
aslim	NNP
nyata	VB
,	Z
indonesia	NNP
siap	VB
dan	CC
tidak	NEG
ada	VB
yang	SC
perlu	MD
khawatir	VB
.	Z

dari	IN
sisi	NN
cadang	NN
devisa	NN
sudah	MD
lebih	RB
dari	IN
cukup	JJ
untuk	SC
antisipasi	VB
,	Z
jadi	VB
tidak	NEG
ada	VB
yang	SC
perlu	MD
khawatir	VB
kait	VB
dengan	SC
mungkin	NN
jadi	VB
-nya	PRP
balik	NN
arah	NN
capital	FW
inflow	FW
,	Z
tegas	VB
-nya	PRP
.	Z

usaha	NNP
listrik	NNP
negara	NNP
pln	NNP
kembali	VB
terbit	VB
obligasi	NN
dengan	SC
total	NN
nilai	NN
rp	SYM
3	CD
triliun	CD
yang	SC
bagi	VB
jadi	VB
obligasi	NN
konvensional	JJ
rp	SYM
2 7	CD
triliun	CD
dan	CC
obligasi	NN
syariah	X
sukuk	NN
ijarah	NN
rp	SYM
300	CD
miliar	CD
.	Z

dirut	NNP
pln	NNP
eddie	NNP
widiono	NNP
kata	VB
di	IN
jakarta	NNP
,	Z
senin	NNP
,	Z
terbit	NN
kembali	VB
obligasi	NN
itu	PR
karena	SC
pihak	NN
-nya	PRP
butuh	VB
modal kerja	NN
yang	SC
besar	JJ
untuk	SC
penuh	NN
butuh	NN
listrik	NN
nasional	JJ
yang	SC
tumbuh	VB
8 5	CD
persen	CD
per	IN
tahun	NN
dan	CC
jangka	VB
panjang	JJ
.	Z

turut	IN
dia	PRP
,	Z
tawar	NN
obligasi	NN
akan	MD
laksana	VB
pada	IN
3	CD
-	Z
5	CD
juli	NNP
dan	CC
surat	NN
utang	NN
itu	PR
akan	MD
catat	VB
di	IN
bursa	NNP
efek	NNP
surabaya	NNP
bes	NNP
pada	IN
11	CD
juli	NNP
2007	CD
.	Z

eddie	NNP
aku	VB
butuh	NN
listrik	NN
nasional	JJ
belum	NEG
bisa	MD
penuh	VB
dan	CC
hingga	IN
kini	NN
untuk	SC
butuh	NN
rumah tangga	NN
baru	JJ
catat	VB
55 3	CD
persen	CD
,	Z

sedang	CC
perintah	NNP
target	VB
tahun	NN
2015	CD
capai	VB
76	CD
persen	CD
.	Z

ia	PRP
kata	VB
,	Z
kerja	NN
pln	NNP
masih	MD
negatif	JJ
,	Z
pada	IN
2005	CD
masih	MD
rugi	JJ
bersih	JJ
rp	SYM
4 921	CD
miliar	CD
,	Z
namun	CC
pada	IN
2006	CD
susut	VB
jadi	VB
rp	SYM
2 8	CD
miliar	CD
.	Z

usaha	NN
layar	NN
pt	NNP
arpeni	NNP
pratama	NNP
ocean	NNP
line	NNP
tbk	NNP
apol	NNP
lalu	IN
anak usaha	NN
-nya	PRP
laku	VB
transaksi	NN
pengambilalihan	NN
saham	NN
lima	CD
usaha	NN
panama	NNP
,	Z
yaitu	SC
yed	X
1	CD
s a	NND
,	Z
yed	X
2	CD
s a	NND
,	Z
yed	X
3	CD
s a	NND
,	Z
yed	X
4	CD
s a	NND
,	Z
dan	CC
yed	X
5	CD
s a	NND
,	Z
dalam	IN
rangka	NN
investasi	NN
kapal	NN
.	Z

direktur	NNP
/	Z
sekretaris	NNP
usaha	NNP
apol	NNP
ronald	NNP
nangoi	NNP
,	Z
dalam	IN
lapor	NN
-nya	PRP
kepada	IN
bursa	NNP
efek	NNP
jakarta	NNP
bej	NNP
di	IN
jakarta	NNP
,	Z
selasa	NNP
,	Z
kata	VB
nilai	NN
transaksi	NN
sebut	PR
masing-masing	PRP
nila	VB
50	CD
dolar	NN
as	NNP
,	Z
yang	SC
100	CD
persen	CD
milik	VB
persero	NN
dan	CC
jadi	VB
anak usaha	NN
pada	IN
22	CD
mei	NNP
2007	CD
.	Z

dengan	IN
pengambilalihan	NN
saham	NN
sebut	PR
,	Z
kata	VB
dia	PRP
,	Z
anak	NN
usaha	NN
sebut	PR
laku	VB
mesan	NN
lima	CD
unit	NND
tanker	NN
bangun	NN
baru	JJ

masing-masing	PRP
kapasitas	VB
13	CD
dwt	FW
,	Z
yang	SC
rencana	VB
akan	MD
kirim	VB
mulai	VB
mei	NNP
2008	CD
sampai	SC
dengan	IN
februari	NNP
2009	CD
.	Z

belum	SC
-nya	PRP
,	Z
pt	NNP
arpeni	NNP
pratama	NNP
ocean	NNP
line	NNP
tbk	NNP
juga	RB
lapor	VB
akan	MD
beli	VB
dua	CD
unit	NND
tanker	NN
dengan	SC
nilai	NN
sekitar	IN
100	CD
juta	CD
dolar	NN
as	NNP
yang	SC
akan	MD
kirim	VB
pada	IN
2008	CD
.	Z

dua	CD
unit	NND
kapal tanker	NN
sebut	PR
akan	MD
tempat	VB
di bawah	VB
anak	NN
usaha	NN
apol	NNP
,	Z
yang	SC
rupa	VB
usaha patungan	NN
antara	IN
persero	NN
dan	CC
hyundai	NNP
merchant	NNP
marine	NNP
co	NNP
ltd	NNP
dari	IN
korea	NNP
selatan	NNP
.	Z

rencana	NN
beli	NN
dua	CD
unit	NND
tanker	NN
sebut	PR
,	Z
sesuai	JJ
dengan	IN
rencana	NN
rapat	NN
umum	JJ
pegang	NN
saham	NN
luar biasa	JJ
